# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "4" "-p" "--countReadPairs" "-t" "gene" "-g" "ID" "-a" "reference/annotation/NK01067.gff" "-o" "results/counts_SRR35308234_pairs.txt" "results/alignment/SRR35308234.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/SRR35308234.sorted.bam
gene-M8Y62_06980	CP097651.1	1412912	1413307	-	396	113
gene-M8Y62_06985	CP097651.1	1413448	1414746	-	1299	119
gene-M8Y62_06990	CP097651.1	1414829	1415695	+	867	221
gene-M8Y62_06995	CP097651.1	1415692	1415931	+	240	36
gene-M8Y62_07000	CP097651.1	1415972	1416481	-	510	5352
gene-M8Y62_07005	CP097651.1	1416524	1418251	-	1728	6071
gene-M8Y62_07010	CP097651.1	1418296	1418553	-	258	1844
gene-M8Y62_07015	CP097651.1	1418934	1419905	-	972	684
gene-M8Y62_07020	CP097651.1	1420083	1420844	-	762	331
gene-M8Y62_07025	CP097651.1	1421075	1422136	+	1062	1878
gene-M8Y62_07030	CP097651.1	1422206	1424221	+	2016	1194
gene-M8Y62_07035	CP097651.1	1424223	1424441	+	219	206
gene-M8Y62_07040	CP097651.1	1424438	1425436	-	999	267
gene-M8Y62_07045	CP097651.1	1425525	1426451	+	927	136
gene-M8Y62_07050	CP097651.1	1426536	1426671	-	136	16
gene-M8Y62_07055	CP097651.1	1426694	1426769	-	76	6
gene-M8Y62_07060	CP097651.1	1426774	1426849	-	76	14
gene-M8Y62_07065	CP097651.1	1426896	1426971	-	76	299
gene-M8Y62_07070	CP097651.1	1427017	1427092	-	76	122
gene-M8Y62_07075	CP097651.1	1427352	1428770	+	1419	1109
gene-M8Y62_07080	CP097651.1	1428822	1429214	-	393	354
gene-M8Y62_07085	CP097651.1	1429218	1429571	-	354	271
gene-M8Y62_07090	CP097651.1	1429791	1429866	+	76	4
gene-M8Y62_07095	CP097651.1	1429908	1429983	+	76	3
gene-M8Y62_07100	CP097651.1	1430193	1432364	+	2172	155
gene-M8Y62_07105	CP097651.1	1432413	1433615	-	1203	496
gene-M8Y62_07110	CP097651.1	1433962	1435203	+	1242	269
gene-M8Y62_07115	CP097651.1	1435261	1435620	-	360	4487
gene-M8Y62_07120	CP097651.1	1435751	1436743	-	993	304
gene-M8Y62_07125	CP097651.1	1436924	1438585	+	1662	338
gene-M8Y62_07130	CP097651.1	1438582	1439817	-	1236	289
gene-M8Y62_07135	CP097651.1	1440081	1441046	+	966	467
gene-M8Y62_07140	CP097651.1	1441100	1441837	-	738	99
gene-M8Y62_07145	CP097651.1	1441849	1443546	-	1698	213
gene-M8Y62_07150	CP097651.1	1443545	1443658	+	114	8
gene-M8Y62_07160	CP097651.1	1443929	1445143	+	1215	535
gene-M8Y62_07165	CP097651.1	1445214	1445285	-	72	158
gene-M8Y62_07170	CP097651.1	1445624	1446820	-	1197	48
gene-M8Y62_07175	CP097651.1	1446817	1447275	-	459	6
gene-M8Y62_07180	CP097651.1	1447408	1448316	+	909	25
gene-M8Y62_07185	CP097651.1	1448326	1449207	-	882	11
gene-M8Y62_07190	CP097651.1	1449575	1450057	-	483	41
gene-M8Y62_07195	CP097651.1	1450394	1450594	-	201	262
gene-M8Y62_07200	CP097651.1	1450635	1451294	-	660	20
gene-M8Y62_07205	CP097651.1	1451296	1451514	-	219	6
gene-M8Y62_07210	CP097651.1	1451516	1451734	-	219	1
gene-M8Y62_07215	CP097651.1	1451731	1452900	-	1170	22
gene-M8Y62_07220	CP097651.1	1452897	1453553	-	657	4
gene-M8Y62_07225	CP097651.1	1453550	1453978	-	429	2
gene-M8Y62_07230	CP097651.1	1453975	1454661	-	687	16
gene-M8Y62_07235	CP097651.1	1454654	1455103	-	450	9
gene-M8Y62_07240	CP097651.1	1455270	1456115	-	846	10
gene-M8Y62_07245	CP097651.1	1456131	1456415	-	285	9
gene-M8Y62_07250	CP097651.1	1456504	1456698	-	195	6
gene-M8Y62_07255	CP097651.1	1456691	1456801	-	111	15
gene-M8Y62_07260	CP097651.1	1457705	1458070	-	366	18514
gene-M8Y62_07265	CP097651.1	1458474	1458881	-	408	1906
gene-M8Y62_07275	CP097651.1	1459284	1459511	+	228	56
gene-M8Y62_07280	CP097651.1	1459551	1459871	+	321	44
gene-M8Y62_07285	CP097651.1	1459958	1460104	+	147	7
gene-M8Y62_07290	CP097651.1	1460145	1460996	+	852	40
gene-M8Y62_07295	CP097651.1	1461001	1462416	+	1416	29
gene-M8Y62_07300	CP097651.1	1462416	1462709	+	294	7
gene-M8Y62_07305	CP097651.1	1462706	1463152	+	447	23
gene-M8Y62_07310	CP097651.1	1463259	1463846	+	588	63
gene-M8Y62_07315	CP097651.1	1464019	1464306	+	288	298
gene-M8Y62_07320	CP097651.1	1464306	1464563	+	258	678
gene-M8Y62_07325	CP097651.1	1464763	1465218	+	456	10
gene-M8Y62_07330	CP097651.1	1465218	1465388	+	171	2
gene-M8Y62_07335	CP097651.1	1465381	1465962	+	582	10
gene-M8Y62_07340	CP097651.1	1465959	1466183	+	225	1
gene-M8Y62_07345	CP097651.1	1466180	1466320	+	141	0
gene-M8Y62_07350	CP097651.1	1466320	1467003	+	684	33
gene-M8Y62_07355	CP097651.1	1467431	1467802	-	372	425
gene-M8Y62_07360	CP097651.1	1467804	1468010	-	207	95
gene-M8Y62_07365	CP097651.1	1468130	1468205	+	76	17
gene-M8Y62_07370	CP097651.1	1468483	1468788	+	306	7
gene-M8Y62_07375	CP097651.1	1468775	1469224	+	450	10
gene-M8Y62_07380	CP097651.1	1469238	1469414	+	177	4
gene-M8Y62_07385	CP097651.1	1469482	1469997	+	516	23
gene-M8Y62_07390	CP097651.1	1469997	1471469	+	1473	29
gene-M8Y62_07395	CP097651.1	1471482	1472951	+	1470	37
gene-M8Y62_07400	CP097651.1	1472878	1473882	+	1005	39
gene-M8Y62_07405	CP097651.1	1473879	1474082	-	204	109
gene-M8Y62_07410	CP097651.1	1474133	1475488	+	1356	146
gene-M8Y62_07415	CP097651.1	1475488	1475949	+	462	18
gene-M8Y62_07420	CP097651.1	1475946	1477001	+	1056	74
gene-M8Y62_07425	CP097651.1	1477034	1477291	+	258	14
gene-M8Y62_07430	CP097651.1	1477294	1477674	+	381	13
gene-M8Y62_07435	CP097651.1	1477847	1478209	+	363	37
gene-M8Y62_07440	CP097651.1	1478212	1478637	+	426	36
gene-M8Y62_07445	CP097651.1	1478634	1479026	+	393	34
gene-M8Y62_07450	CP097651.1	1479095	1479847	+	753	36
gene-M8Y62_07455	CP097651.1	1479900	1480577	+	678	24
gene-M8Y62_07460	CP097651.1	1480753	1481508	+	756	26
gene-M8Y62_07465	CP097651.1	1481511	1481765	+	255	8
gene-M8Y62_07470	CP097651.1	1482168	1482506	+	339	193
gene-M8Y62_07475	CP097651.1	1482558	1482992	-	435	133
gene-M8Y62_07480	CP097651.1	1482997	1483245	-	249	53
gene-M8Y62_07485	CP097651.1	1483333	1483494	+	162	25
gene-M8Y62_07490	CP097651.1	1483563	1484504	+	942	57
gene-M8Y62_07495	CP097651.1	1484604	1488140	+	3537	589
gene-M8Y62_07500	CP097651.1	1488181	1488648	+	468	215
gene-M8Y62_07505	CP097651.1	1488767	1489243	+	477	3
gene-M8Y62_07510	CP097651.1	1489243	1489713	+	471	4
gene-M8Y62_07515	CP097651.1	1489710	1490105	+	396	1
gene-M8Y62_07520	CP097651.1	1490092	1492569	+	2478	36
gene-M8Y62_07525	CP097651.1	1492656	1495190	+	2535	797
gene-M8Y62_07530	CP097651.1	1495608	1497095	+	1488	5070
gene-M8Y62_07535	CP097651.1	1497173	1497412	+	240	78
gene-M8Y62_07540	CP097651.1	1497412	1497729	+	318	192
gene-M8Y62_07545	CP097651.1	1497904	1499064	-	1161	295
gene-M8Y62_07550	CP097651.1	1499229	1499300	-	72	57
gene-M8Y62_07555	CP097651.1	1499389	1500318	-	930	428
gene-M8Y62_07560	CP097651.1	1500608	1501369	+	762	887
gene-M8Y62_07565	CP097651.1	1501431	1502753	-	1323	507
gene-M8Y62_07570	CP097651.1	1503127	1503411	+	285	3863
gene-M8Y62_07575	CP097651.1	1503571	1504881	+	1311	1394
gene-M8Y62_07580	CP097651.1	1504881	1507025	+	2145	977
gene-M8Y62_07585	CP097651.1	1507235	1507720	+	486	1228
gene-M8Y62_07590	CP097651.1	1507741	1508292	-	552	334
gene-M8Y62_07595	CP097651.1	1508460	1509392	+	933	481
gene-M8Y62_07600	CP097651.1	1509434	1510519	+	1086	413
gene-M8Y62_07605	CP097651.1	1510522	1511346	+	825	143
gene-M8Y62_07610	CP097651.1	1511346	1512155	+	810	138
gene-M8Y62_07615	CP097651.1	1512155	1512703	+	549	128
gene-M8Y62_07620	CP097651.1	1512735	1513016	+	282	74
gene-M8Y62_07625	CP097651.1	1513078	1515066	-	1989	382
gene-M8Y62_07630	CP097651.1	1515225	1516445	+	1221	997
gene-M8Y62_07635	CP097651.1	1516655	1517830	+	1176	199
gene-M8Y62_07640	CP097651.1	1517917	1518894	-	978	474
gene-M8Y62_07645	CP097651.1	1519005	1520141	+	1137	838
gene-M8Y62_07650	CP097651.1	1520205	1521218	+	1014	630
gene-M8Y62_07655	CP097651.1	1521218	1522030	+	813	603
gene-M8Y62_07660	CP097651.1	1522057	1522716	+	660	739
gene-M8Y62_07665	CP097651.1	1522902	1523822	+	921	1498
gene-M8Y62_07670	CP097651.1	1523898	1525166	+	1269	248
gene-M8Y62_07675	CP097651.1	1525156	1525845	+	690	726
gene-M8Y62_07680	CP097651.1	1526062	1526550	+	489	548
gene-M8Y62_07685	CP097651.1	1526584	1528101	+	1518	555
gene-M8Y62_07690	CP097651.1	1528237	1528806	+	570	116
gene-M8Y62_07695	CP097651.1	1528887	1529048	-	162	24
gene-M8Y62_07700	CP097651.1	1529089	1529871	+	783	197
gene-M8Y62_07705	CP097651.1	1530139	1530921	+	783	278
gene-M8Y62_07710	CP097651.1	1530986	1531672	+	687	47
gene-M8Y62_07715	CP097651.1	1531669	1532385	+	717	48
gene-M8Y62_07720	CP097651.1	1532393	1533166	+	774	86
gene-M8Y62_07725	CP097651.1	1533172	1533699	-	528	93
gene-M8Y62_07730	CP097651.1	1533819	1533935	+	117	2
gene-M8Y62_07735	CP097651.1	1533915	1534808	-	894	459
gene-M8Y62_07740	CP097651.1	1534827	1535189	-	363	204
gene-M8Y62_07745	CP097651.1	1535255	1535884	-	630	130
gene-M8Y62_07750	CP097651.1	1536065	1536703	+	639	203
gene-M8Y62_07755	CP097651.1	1536766	1537317	+	552	120
gene-M8Y62_07760	CP097651.1	1537375	1537926	+	552	303
gene-M8Y62_07765	CP097651.1	1538019	1540166	-	2148	12199
gene-M8Y62_07770	CP097651.1	1540367	1541569	-	1203	5977
gene-M8Y62_07775	CP097651.1	1541907	1542362	+	456	1015
gene-M8Y62_07780	CP097651.1	1542450	1542944	+	495	685
gene-M8Y62_07785	CP097651.1	1542956	1543615	+	660	1189
gene-M8Y62_07790	CP097651.1	1543692	1545524	+	1833	3807
gene-M8Y62_07795	CP097651.1	1545569	1546168	-	600	712
gene-M8Y62_07800	CP097651.1	1546250	1547467	-	1218	720
gene-M8Y62_07805	CP097651.1	1548340	1549266	+	927	1376
gene-M8Y62_07810	CP097651.1	1549918	1550364	+	447	1501
gene-M8Y62_07815	CP097651.1	1550380	1551054	+	675	1942
gene-M8Y62_07820	CP097651.1	1551141	1552949	+	1809	3296
gene-M8Y62_07825	CP097651.1	1552952	1553452	+	501	884
gene-M8Y62_07830	CP097651.1	1553449	1554786	+	1338	1961
gene-M8Y62_07835	CP097651.1	1554819	1557545	+	2727	4145
gene-M8Y62_07840	CP097651.1	1557542	1558519	+	978	1410
gene-M8Y62_07845	CP097651.1	1558534	1559076	+	543	976
gene-M8Y62_07850	CP097651.1	1559088	1559642	+	555	1112
gene-M8Y62_07855	CP097651.1	1559639	1559941	+	303	848
gene-M8Y62_07860	CP097651.1	1559938	1561779	+	1842	2232
gene-M8Y62_07865	CP097651.1	1561949	1563478	+	1530	1838
gene-M8Y62_07870	CP097651.1	1563485	1564942	+	1458	1407
gene-M8Y62_07875	CP097651.1	1564997	1565917	-	921	259
gene-M8Y62_07880	CP097651.1	1565975	1566436	+	462	91
gene-M8Y62_07885	CP097651.1	1566572	1567861	+	1290	249
gene-M8Y62_07890	CP097651.1	1567944	1569614	+	1671	2568
gene-M8Y62_07895	CP097651.1	1569611	1570369	+	759	642
gene-M8Y62_07900	CP097651.1	1570384	1571241	+	858	2765
gene-M8Y62_07905	CP097651.1	1571241	1572206	+	966	1415
gene-M8Y62_07910	CP097651.1	1572203	1573579	+	1377	1265
gene-M8Y62_07915	CP097651.1	1573635	1574060	-	426	348
gene-M8Y62_07920	CP097651.1	1574198	1575175	+	978	628
gene-M8Y62_07925	CP097651.1	1575450	1575992	+	543	332
gene-M8Y62_07930	CP097651.1	1576095	1577291	+	1197	339
gene-M8Y62_07935	CP097651.1	1577496	1578281	+	786	35
gene-M8Y62_07940	CP097651.1	1578292	1579497	+	1206	111
gene-M8Y62_07945	CP097651.1	1579540	1580829	+	1290	148
gene-M8Y62_07950	CP097651.1	1580844	1581647	+	804	372
gene-M8Y62_07955	CP097651.1	1581669	1582847	-	1179	1874
gene-M8Y62_07960	CP097651.1	1582844	1584103	-	1260	1596
gene-M8Y62_07965	CP097651.1	1584093	1585715	-	1623	3774
gene-M8Y62_07970	CP097651.1	1585987	1587333	+	1347	4049
gene-M8Y62_07975	CP097651.1	1587343	1588413	+	1071	2506
gene-M8Y62_07980	CP097651.1	1588878	1589132	-	255	146
gene-M8Y62_07985	CP097651.1	1589132	1590262	-	1131	752
gene-M8Y62_07990	CP097651.1	1590364	1592649	-	2286	1217
gene-M8Y62_07995	CP097651.1	1592994	1593722	-	729	416
gene-M8Y62_08000	CP097651.1	1593869	1596502	+	2634	6400
gene-M8Y62_08005	CP097651.1	1596634	1599474	+	2841	444
gene-M8Y62_08010	CP097651.1	1599520	1600170	-	651	2563
gene-M8Y62_08015	CP097651.1	1600186	1602843	-	2658	2953
gene-M8Y62_08020	CP097651.1	1603615	1604712	+	1098	42596
gene-M8Y62_08025	CP097651.1	1604816	1605868	+	1053	408
gene-M8Y62_08030	CP097651.1	1605942	1607006	+	1065	388
gene-M8Y62_08035	CP097651.1	1607006	1607659	+	654	127
gene-M8Y62_08040	CP097651.1	1607734	1609377	+	1644	147
gene-M8Y62_08045	CP097651.1	1609526	1610962	+	1437	319
gene-M8Y62_08050	CP097651.1	1610925	1612085	-	1161	267
gene-M8Y62_08055	CP097651.1	1612445	1614079	+	1635	1560
gene-M8Y62_08060	CP097651.1	1614146	1614637	-	492	23108
gene-M8Y62_08065	CP097651.1	1614812	1615921	-	1110	358
gene-M8Y62_08070	CP097651.1	1616106	1616182	-	77	64
gene-M8Y62_08075	CP097651.1	1616259	1618019	-	1761	900
gene-M8Y62_08080	CP097651.1	1618038	1618265	-	228	358
gene-M8Y62_08085	CP097651.1	1618452	1619459	+	1008	224
gene-M8Y62_08090	CP097651.1	1619479	1620240	-	762	183
gene-M8Y62_08095	CP097651.1	1620323	1620919	+	597	116
gene-M8Y62_08100	CP097651.1	1620938	1622224	-	1287	115
gene-M8Y62_08105	CP097651.1	1622329	1623216	+	888	74
gene-M8Y62_08110	CP097651.1	1623275	1623559	-	285	2454
gene-M8Y62_08115	CP097651.1	1623696	1625453	-	1758	366
gene-M8Y62_08120	CP097651.1	1625601	1626320	+	720	290
gene-M8Y62_08125	CP097651.1	1626317	1627513	+	1197	268
gene-M8Y62_08130	CP097651.1	1627845	1628189	+	345	2274
gene-M8Y62_08135	CP097651.1	1628193	1629782	-	1590	322
gene-M8Y62_08140	CP097651.1	1629784	1630809	-	1026	127
gene-M8Y62_08145	CP097651.1	1630809	1631903	-	1095	102
gene-M8Y62_08150	CP097651.1	1631913	1633718	-	1806	320
gene-M8Y62_08155	CP097651.1	1633787	1635349	-	1563	181
gene-M8Y62_08160	CP097651.1	1635538	1636107	-	570	742
gene-M8Y62_08165	CP097651.1	1636534	1637247	-	714	230
gene-M8Y62_08170	CP097651.1	1637285	1638262	-	978	404
gene-M8Y62_08175	CP097651.1	1638383	1639849	-	1467	489
gene-M8Y62_08180	CP097651.1	1640057	1641247	+	1191	4068
gene-M8Y62_08185	CP097651.1	1641318	1641890	-	573	317
gene-M8Y62_08190	CP097651.1	1642038	1642292	+	255	32
gene-M8Y62_08195	CP097651.1	1642332	1643513	-	1182	114
gene-M8Y62_08200	CP097651.1	1643850	1644980	+	1131	360
gene-M8Y62_08205	CP097651.1	1644981	1645919	+	939	545
gene-M8Y62_08210	CP097651.1	1645936	1647630	+	1695	1006
gene-M8Y62_08215	CP097651.1	1647681	1648535	-	855	290
gene-M8Y62_08220	CP097651.1	1648607	1649656	-	1050	252
gene-M8Y62_08225	CP097651.1	1649922	1650788	+	867	731
gene-M8Y62_08230	CP097651.1	1650967	1652436	+	1470	1134
gene-M8Y62_08235	CP097651.1	1652935	1654908	+	1974	93
gene-M8Y62_08240	CP097651.1	1654979	1655812	-	834	257
gene-M8Y62_08245	CP097651.1	1656173	1656841	+	669	1496
gene-M8Y62_08250	CP097651.1	1656857	1658014	+	1158	61
gene-M8Y62_08255	CP097651.1	1658170	1659192	+	1023	56
gene-M8Y62_08260	CP097651.1	1659489	1660487	+	999	307
gene-M8Y62_08265	CP097651.1	1660606	1662126	+	1521	102
gene-M8Y62_08270	CP097651.1	1662142	1663152	+	1011	137
gene-M8Y62_08275	CP097651.1	1663223	1663939	-	717	523
gene-M8Y62_08280	CP097651.1	1664215	1665099	-	885	320
gene-M8Y62_08285	CP097651.1	1665227	1665922	-	696	466
gene-M8Y62_08290	CP097651.1	1665919	1666317	-	399	219
gene-M8Y62_08295	CP097651.1	1666675	1667607	+	933	75
gene-M8Y62_08300	CP097651.1	1667965	1669329	+	1365	69
gene-M8Y62_08305	CP097651.1	1669485	1670318	+	834	303
gene-M8Y62_08315	CP097651.1	1672339	1673733	+	1395	1226
gene-M8Y62_08320	CP097651.1	1674002	1675441	+	1440	331
gene-M8Y62_08325	CP097651.1	1675475	1676044	-	570	336
gene-M8Y62_08330	CP097651.1	1676199	1676786	+	588	96
gene-M8Y62_08335	CP097651.1	1676975	1677925	+	951	500
gene-M8Y62_08340	CP097651.1	1678267	1678821	-	555	373
gene-M8Y62_08345	CP097651.1	1678907	1680652	-	1746	4564
gene-M8Y62_08350	CP097651.1	1680847	1683144	+	2298	761
gene-M8Y62_08355	CP097651.1	1683281	1684198	+	918	576
gene-M8Y62_08360	CP097651.1	1684206	1685363	+	1158	166
gene-M8Y62_08365	CP097651.1	1685356	1686303	+	948	456
gene-M8Y62_08370	CP097651.1	1686287	1687024	+	738	482
gene-M8Y62_08375	CP097651.1	1686999	1687112	-	114	30
gene-M8Y62_08380	CP097651.1	1687342	1689030	+	1689	1044
gene-M8Y62_08385	CP097651.1	1689024	1689743	+	720	266
gene-M8Y62_08390	CP097651.1	1689791	1690261	+	471	482
gene-M8Y62_08395	CP097651.1	1690376	1692409	-	2034	1272
gene-M8Y62_08400	CP097651.1	1692563	1693672	+	1110	1174
gene-M8Y62_08405	CP097651.1	1693669	1694130	-	462	121
gene-M8Y62_08410	CP097651.1	1694105	1694422	-	318	173
gene-M8Y62_08415	CP097651.1	1694606	1695505	+	900	138
gene-M8Y62_08420	CP097651.1	1695495	1696838	-	1344	130
gene-M8Y62_08425	CP097651.1	1696841	1698652	-	1812	47
gene-M8Y62_08430	CP097651.1	1698773	1699699	+	927	100
gene-M8Y62_08435	CP097651.1	1699782	1701758	-	1977	28
gene-M8Y62_08440	CP097651.1	1701962	1702597	+	636	25
gene-M8Y62_08450	CP097651.1	1703788	1704180	-	393	7
gene-M8Y62_08455	CP097651.1	1704553	1705488	-	936	206
gene-M8Y62_08460	CP097651.1	1706644	1707417	+	774	518
gene-M8Y62_08465	CP097651.1	1707414	1708214	+	801	169
gene-M8Y62_08470	CP097651.1	1708362	1709414	+	1053	876
gene-M8Y62_08475	CP097651.1	1709473	1710756	-	1284	379
gene-M8Y62_08480	CP097651.1	1710838	1712445	-	1608	283
gene-M8Y62_08485	CP097651.1	1712472	1713221	-	750	90
gene-M8Y62_08490	CP097651.1	1713476	1714477	+	1002	117
gene-M8Y62_08495	CP097651.1	1714500	1715441	-	942	104
gene-M8Y62_08500	CP097651.1	1715648	1717015	+	1368	35
gene-M8Y62_08505	CP097651.1	1717025	1718488	+	1464	24
gene-M8Y62_08510	CP097651.1	1718559	1719836	+	1278	25
gene-M8Y62_08515	CP097651.1	1719885	1720547	+	663	27
gene-M8Y62_08520	CP097651.1	1720845	1721999	+	1155	82
gene-M8Y62_08525	CP097651.1	1722119	1723741	+	1623	39
gene-M8Y62_08530	CP097651.1	1723738	1724775	+	1038	38
gene-M8Y62_08535	CP097651.1	1724772	1725677	+	906	22
gene-M8Y62_08540	CP097651.1	1725649	1726512	+	864	56
gene-M8Y62_08545	CP097651.1	1726523	1727296	+	774	65
gene-M8Y62_08550	CP097651.1	1727537	1728433	-	897	234
gene-M8Y62_08555	CP097651.1	1728676	1730037	-	1362	438
gene-M8Y62_08560	CP097651.1	1730356	1731078	-	723	210
gene-M8Y62_08565	CP097651.1	1731075	1732553	-	1479	129
gene-M8Y62_08570	CP097651.1	1732550	1733965	-	1416	96
gene-M8Y62_08575	CP097651.1	1733967	1737044	-	3078	234
gene-M8Y62_08580	CP097651.1	1737045	1740167	-	3123	204
gene-M8Y62_08585	CP097651.1	1740167	1741405	-	1239	158
gene-M8Y62_08590	CP097651.1	1741748	1742980	+	1233	26
gene-M8Y62_08595	CP097651.1	1743254	1743865	-	612	13
gene-M8Y62_08600	CP097651.1	1744009	1744089	-	81	0
gene-M8Y62_08605	CP097651.1	1744359	1745060	-	702	38
gene-M8Y62_08610	CP097651.1	1745075	1746931	-	1857	67
gene-M8Y62_08615	CP097651.1	1747221	1748573	-	1353	80
gene-M8Y62_08620	CP097651.1	1748711	1749559	+	849	74
gene-M8Y62_08625	CP097651.1	1749674	1750315	+	642	259
gene-M8Y62_08630	CP097651.1	1750406	1750987	+	582	361
gene-M8Y62_08635	CP097651.1	1751018	1752865	+	1848	461
gene-M8Y62_08640	CP097651.1	1753505	1755088	-	1584	589
gene-M8Y62_08650	CP097651.1	1757137	1757766	+	630	693
gene-M8Y62_08655	CP097651.1	1758726	1760159	+	1434	4165
gene-M8Y62_08660	CP097651.1	1760302	1761435	+	1134	1414
gene-M8Y62_08665	CP097651.1	1761440	1761874	+	435	210
gene-M8Y62_08670	CP097651.1	1761888	1764041	+	2154	2897
gene-M8Y62_08675	CP097651.1	1764109	1765419	+	1311	497
gene-M8Y62_08680	CP097651.1	1765421	1766491	+	1071	453
gene-M8Y62_08685	CP097651.1	1766523	1767749	+	1227	732
gene-M8Y62_08690	CP097651.1	1767783	1768883	+	1101	1155
gene-M8Y62_08695	CP097651.1	1768864	1769376	+	513	1118
gene-M8Y62_08700	CP097651.1	1769400	1770524	+	1125	3166
gene-M8Y62_08705	CP097651.1	1770529	1771497	+	969	1169
gene-M8Y62_08710	CP097651.1	1771499	1771957	+	459	360
gene-M8Y62_08715	CP097651.1	1771969	1773183	+	1215	2663
gene-M8Y62_08720	CP097651.1	1773485	1774888	+	1404	713
gene-M8Y62_08725	CP097651.1	1775052	1776458	+	1407	3264
gene-M8Y62_08730	CP097651.1	1776694	1778109	+	1416	1194
gene-M8Y62_08735	CP097651.1	1778132	1779502	+	1371	1382
gene-M8Y62_08740	CP097651.1	1779666	1780832	+	1167	1345
gene-M8Y62_08745	CP097651.1	1781255	1781377	-	123	6
gene-M8Y62_08750	CP097651.1	1781777	1782781	-	1005	1537
gene-M8Y62_08755	CP097651.1	1783828	1784595	+	768	938
gene-M8Y62_08760	CP097651.1	1784595	1785335	+	741	1066
gene-M8Y62_08765	CP097651.1	1785351	1787246	+	1896	1
gene-M8Y62_08770	CP097651.1	1787262	1788416	+	1155	1595
gene-M8Y62_08775	CP097651.1	1788413	1789306	+	894	443
gene-M8Y62_08780	CP097651.1	1789307	1790449	+	1143	433
gene-M8Y62_08785	CP097651.1	1790543	1791751	+	1209	286
gene-M8Y62_08790	CP097651.1	1791821	1793281	-	1461	285
gene-M8Y62_08795	CP097651.1	1793283	1794263	-	981	209
gene-M8Y62_08800	CP097651.1	1794260	1794544	-	285	66
gene-M8Y62_08805	CP097651.1	1794830	1795429	-	600	421
gene-M8Y62_08810	CP097651.1	1795423	1796199	-	777	549
gene-M8Y62_08815	CP097651.1	1796181	1796918	-	738	339
gene-M8Y62_08820	CP097651.1	1796918	1797508	-	591	228
gene-M8Y62_08825	CP097651.1	1797508	1798575	-	1068	635
gene-M8Y62_08830	CP097651.1	1798572	1799633	-	1062	294
gene-M8Y62_08835	CP097651.1	1799630	1800934	-	1305	400
gene-M8Y62_08840	CP097651.1	1800974	1801873	-	900	523
gene-M8Y62_08845	CP097651.1	1802019	1802069	-	51	30
gene-M8Y62_08850	CP097651.1	1802246	1803070	+	825	3126
gene-M8Y62_08855	CP097651.1	1803109	1803999	+	891	353
gene-M8Y62_08860	CP097651.1	1804289	1805647	+	1359	605
gene-M8Y62_08865	CP097651.1	1805830	1806141	-	312	355
gene-M8Y62_08870	CP097651.1	1806381	1808483	+	2103	238
gene-M8Y62_08875	CP097651.1	1808707	1810131	-	1425	560
gene-M8Y62_08880	CP097651.1	1810312	1811475	+	1164	381
gene-M8Y62_08890	CP097651.1	1813560	1814033	+	474	2594
gene-M8Y62_08895	CP097651.1	1814132	1815190	+	1059	1646
gene-M8Y62_08900	CP097651.1	1815358	1815681	+	324	1743
gene-M8Y62_08905	CP097651.1	1815996	1816736	+	741	526
gene-M8Y62_08910	CP097651.1	1816764	1817831	+	1068	612
gene-M8Y62_08915	CP097651.1	1817874	1818983	-	1110	532
gene-M8Y62_08920	CP097651.1	1819182	1819913	+	732	52
gene-M8Y62_08925	CP097651.1	1819935	1820324	-	390	19
gene-M8Y62_08930	CP097651.1	1820440	1821396	+	957	87
gene-M8Y62_08935	CP097651.1	1821356	1822096	-	741	28
gene-M8Y62_08940	CP097651.1	1822143	1823462	-	1320	111
gene-M8Y62_08945	CP097651.1	1823806	1824267	+	462	96
gene-M8Y62_08950	CP097651.1	1824278	1826188	+	1911	199
gene-M8Y62_08960	CP097651.1	1826410	1826742	+	333	25
gene-M8Y62_08965	CP097651.1	1826749	1827084	+	336	65
gene-M8Y62_08970	CP097651.1	1827090	1828004	-	915	29
gene-M8Y62_08975	CP097651.1	1828136	1828711	+	576	7
gene-M8Y62_08980	CP097651.1	1828904	1829740	+	837	109
gene-M8Y62_08985	CP097651.1	1829947	1830918	+	972	145
gene-M8Y62_08990	CP097651.1	1830915	1832018	-	1104	67
gene-M8Y62_09010	CP097651.1	1834265	1834999	-	735	68
gene-M8Y62_09015	CP097651.1	1835000	1835212	-	213	65
gene-M8Y62_09020	CP097651.1	1835710	1845330	+	9621	57332
gene-M8Y62_09025	CP097651.1	1845371	1847971	+	2601	19124
gene-M8Y62_09030	CP097651.1	1847981	1848850	+	870	5177
gene-M8Y62_09035	CP097651.1	1848880	1849128	+	249	1853
gene-M8Y62_09040	CP097651.1	1849132	1850262	+	1131	5504
gene-M8Y62_09045	CP097651.1	1850259	1851527	+	1269	6676
gene-M8Y62_09050	CP097651.1	1851575	1856371	+	4797	22432
gene-M8Y62_09055	CP097651.1	1856421	1859453	+	3033	14862
gene-M8Y62_09060	CP097651.1	1859497	1865997	+	6501	15576
gene-M8Y62_09065	CP097651.1	1866008	1872472	+	6465	15701
gene-M8Y62_09070	CP097651.1	1872465	1873928	+	1464	2549
gene-M8Y62_09075	CP097651.1	1873990	1875429	+	1440	1870
gene-M8Y62_09080	CP097651.1	1875426	1879793	+	4368	4728
