# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "4" "-p" "--countReadPairs" "-t" "gene" "-g" "ID" "-a" "reference/annotation/NK01067.gff" "-o" "results/counts_SRR35308233_pairs.txt" "results/alignment/SRR35308233.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/SRR35308233.sorted.bam
gene-M8Y62_07935	CP097651.1	1577496	1578281	+	786	41
gene-M8Y62_07940	CP097651.1	1578292	1579497	+	1206	130
gene-M8Y62_07945	CP097651.1	1579540	1580829	+	1290	158
gene-M8Y62_07950	CP097651.1	1580844	1581647	+	804	319
gene-M8Y62_07955	CP097651.1	1581669	1582847	-	1179	1573
gene-M8Y62_07960	CP097651.1	1582844	1584103	-	1260	1265
gene-M8Y62_07965	CP097651.1	1584093	1585715	-	1623	3458
gene-M8Y62_07970	CP097651.1	1585987	1587333	+	1347	3826
gene-M8Y62_07975	CP097651.1	1587343	1588413	+	1071	2264
gene-M8Y62_07980	CP097651.1	1588878	1589132	-	255	146
gene-M8Y62_07985	CP097651.1	1589132	1590262	-	1131	687
gene-M8Y62_07990	CP097651.1	1590364	1592649	-	2286	1072
gene-M8Y62_07995	CP097651.1	1592994	1593722	-	729	356
gene-M8Y62_08000	CP097651.1	1593869	1596502	+	2634	5764
gene-M8Y62_08005	CP097651.1	1596634	1599474	+	2841	382
gene-M8Y62_08010	CP097651.1	1599520	1600170	-	651	2351
gene-M8Y62_08015	CP097651.1	1600186	1602843	-	2658	2557
gene-M8Y62_08020	CP097651.1	1603615	1604712	+	1098	35476
gene-M8Y62_08025	CP097651.1	1604816	1605868	+	1053	417
gene-M8Y62_08030	CP097651.1	1605942	1607006	+	1065	382
gene-M8Y62_08035	CP097651.1	1607006	1607659	+	654	102
gene-M8Y62_08040	CP097651.1	1607734	1609377	+	1644	137
gene-M8Y62_08045	CP097651.1	1609526	1610962	+	1437	288
gene-M8Y62_08050	CP097651.1	1610925	1612085	-	1161	198
gene-M8Y62_08055	CP097651.1	1612445	1614079	+	1635	1670
gene-M8Y62_08060	CP097651.1	1614146	1614637	-	492	22087
gene-M8Y62_08065	CP097651.1	1614812	1615921	-	1110	270
gene-M8Y62_08070	CP097651.1	1616106	1616182	-	77	46
gene-M8Y62_08075	CP097651.1	1616259	1618019	-	1761	769
gene-M8Y62_08080	CP097651.1	1618038	1618265	-	228	294
gene-M8Y62_08085	CP097651.1	1618452	1619459	+	1008	193
gene-M8Y62_08090	CP097651.1	1619479	1620240	-	762	170
gene-M8Y62_08095	CP097651.1	1620323	1620919	+	597	111
gene-M8Y62_08100	CP097651.1	1620938	1622224	-	1287	120
gene-M8Y62_08105	CP097651.1	1622329	1623216	+	888	77
gene-M8Y62_08110	CP097651.1	1623275	1623559	-	285	2260
gene-M8Y62_08115	CP097651.1	1623696	1625453	-	1758	312
gene-M8Y62_08120	CP097651.1	1625601	1626320	+	720	255
gene-M8Y62_08125	CP097651.1	1626317	1627513	+	1197	254
gene-M8Y62_08130	CP097651.1	1627845	1628189	+	345	2640
gene-M8Y62_08135	CP097651.1	1628193	1629782	-	1590	371
gene-M8Y62_08140	CP097651.1	1629784	1630809	-	1026	105
gene-M8Y62_08145	CP097651.1	1630809	1631903	-	1095	106
gene-M8Y62_08150	CP097651.1	1631913	1633718	-	1806	310
gene-M8Y62_08155	CP097651.1	1633787	1635349	-	1563	141
gene-M8Y62_08160	CP097651.1	1635538	1636107	-	570	672
gene-M8Y62_08165	CP097651.1	1636534	1637247	-	714	230
gene-M8Y62_08170	CP097651.1	1637285	1638262	-	978	347
gene-M8Y62_08175	CP097651.1	1638383	1639849	-	1467	469
gene-M8Y62_08180	CP097651.1	1640057	1641247	+	1191	3669
gene-M8Y62_08185	CP097651.1	1641318	1641890	-	573	290
gene-M8Y62_08190	CP097651.1	1642038	1642292	+	255	31
gene-M8Y62_08195	CP097651.1	1642332	1643513	-	1182	119
gene-M8Y62_08200	CP097651.1	1643850	1644980	+	1131	236
gene-M8Y62_08205	CP097651.1	1644981	1645919	+	939	321
gene-M8Y62_08210	CP097651.1	1645936	1647630	+	1695	524
gene-M8Y62_08215	CP097651.1	1647681	1648535	-	855	266
gene-M8Y62_08220	CP097651.1	1648607	1649656	-	1050	244
gene-M8Y62_08225	CP097651.1	1649922	1650788	+	867	702
gene-M8Y62_08230	CP097651.1	1650967	1652436	+	1470	930
gene-M8Y62_08235	CP097651.1	1652935	1654908	+	1974	91
gene-M8Y62_08240	CP097651.1	1654979	1655812	-	834	212
gene-M8Y62_08245	CP097651.1	1656173	1656841	+	669	1293
gene-M8Y62_08250	CP097651.1	1656857	1658014	+	1158	42
gene-M8Y62_08255	CP097651.1	1658170	1659192	+	1023	48
gene-M8Y62_08260	CP097651.1	1659489	1660487	+	999	352
gene-M8Y62_08265	CP097651.1	1660606	1662126	+	1521	107
gene-M8Y62_08270	CP097651.1	1662142	1663152	+	1011	134
gene-M8Y62_08275	CP097651.1	1663223	1663939	-	717	466
gene-M8Y62_08280	CP097651.1	1664215	1665099	-	885	257
gene-M8Y62_08285	CP097651.1	1665227	1665922	-	696	374
gene-M8Y62_08290	CP097651.1	1665919	1666317	-	399	180
gene-M8Y62_08295	CP097651.1	1666675	1667607	+	933	65
gene-M8Y62_08300	CP097651.1	1667965	1669329	+	1365	61
gene-M8Y62_08305	CP097651.1	1669485	1670318	+	834	315
gene-M8Y62_08315	CP097651.1	1672339	1673733	+	1395	1042
gene-M8Y62_08320	CP097651.1	1674002	1675441	+	1440	341
gene-M8Y62_08325	CP097651.1	1675475	1676044	-	570	362
gene-M8Y62_08330	CP097651.1	1676199	1676786	+	588	110
gene-M8Y62_08335	CP097651.1	1676975	1677925	+	951	447
gene-M8Y62_08340	CP097651.1	1678267	1678821	-	555	330
gene-M8Y62_08345	CP097651.1	1678907	1680652	-	1746	3708
gene-M8Y62_08350	CP097651.1	1680847	1683144	+	2298	587
gene-M8Y62_08355	CP097651.1	1683281	1684198	+	918	393
gene-M8Y62_08360	CP097651.1	1684206	1685363	+	1158	133
gene-M8Y62_08365	CP097651.1	1685356	1686303	+	948	341
gene-M8Y62_08370	CP097651.1	1686287	1687024	+	738	444
gene-M8Y62_08375	CP097651.1	1686999	1687112	-	114	37
gene-M8Y62_08380	CP097651.1	1687342	1689030	+	1689	907
gene-M8Y62_08385	CP097651.1	1689024	1689743	+	720	213
gene-M8Y62_08390	CP097651.1	1689791	1690261	+	471	393
gene-M8Y62_08395	CP097651.1	1690376	1692409	-	2034	1036
gene-M8Y62_08400	CP097651.1	1692563	1693672	+	1110	1037
gene-M8Y62_08405	CP097651.1	1693669	1694130	-	462	125
gene-M8Y62_08410	CP097651.1	1694105	1694422	-	318	192
gene-M8Y62_08415	CP097651.1	1694606	1695505	+	900	141
gene-M8Y62_08420	CP097651.1	1695495	1696838	-	1344	108
gene-M8Y62_08425	CP097651.1	1696841	1698652	-	1812	49
gene-M8Y62_08430	CP097651.1	1698773	1699699	+	927	99
gene-M8Y62_08435	CP097651.1	1699782	1701758	-	1977	39
gene-M8Y62_08440	CP097651.1	1701962	1702597	+	636	22
gene-M8Y62_08450	CP097651.1	1703788	1704180	-	393	10
gene-M8Y62_08455	CP097651.1	1704553	1705488	-	936	136
gene-M8Y62_08460	CP097651.1	1706644	1707417	+	774	513
gene-M8Y62_08465	CP097651.1	1707414	1708214	+	801	182
gene-M8Y62_08470	CP097651.1	1708362	1709414	+	1053	748
gene-M8Y62_08475	CP097651.1	1709473	1710756	-	1284	333
gene-M8Y62_08480	CP097651.1	1710838	1712445	-	1608	292
gene-M8Y62_08485	CP097651.1	1712472	1713221	-	750	75
gene-M8Y62_08490	CP097651.1	1713476	1714477	+	1002	103
gene-M8Y62_08495	CP097651.1	1714500	1715441	-	942	104
gene-M8Y62_08500	CP097651.1	1715648	1717015	+	1368	34
gene-M8Y62_08505	CP097651.1	1717025	1718488	+	1464	29
gene-M8Y62_08510	CP097651.1	1718559	1719836	+	1278	28
gene-M8Y62_08515	CP097651.1	1719885	1720547	+	663	26
gene-M8Y62_08520	CP097651.1	1720845	1721999	+	1155	80
gene-M8Y62_08525	CP097651.1	1722119	1723741	+	1623	26
gene-M8Y62_08530	CP097651.1	1723738	1724775	+	1038	24
gene-M8Y62_08535	CP097651.1	1724772	1725677	+	906	20
gene-M8Y62_08540	CP097651.1	1725649	1726512	+	864	40
gene-M8Y62_08545	CP097651.1	1726523	1727296	+	774	46
gene-M8Y62_08550	CP097651.1	1727537	1728433	-	897	221
gene-M8Y62_08555	CP097651.1	1728676	1730037	-	1362	358
gene-M8Y62_08560	CP097651.1	1730356	1731078	-	723	175
gene-M8Y62_08565	CP097651.1	1731075	1732553	-	1479	103
gene-M8Y62_08570	CP097651.1	1732550	1733965	-	1416	77
gene-M8Y62_08575	CP097651.1	1733967	1737044	-	3078	241
gene-M8Y62_08580	CP097651.1	1737045	1740167	-	3123	204
gene-M8Y62_08585	CP097651.1	1740167	1741405	-	1239	126
gene-M8Y62_08590	CP097651.1	1741748	1742980	+	1233	24
gene-M8Y62_08595	CP097651.1	1743254	1743865	-	612	16
gene-M8Y62_08600	CP097651.1	1744009	1744089	-	81	3
gene-M8Y62_08605	CP097651.1	1744359	1745060	-	702	31
gene-M8Y62_08610	CP097651.1	1745075	1746931	-	1857	64
gene-M8Y62_08615	CP097651.1	1747221	1748573	-	1353	75
gene-M8Y62_08620	CP097651.1	1748711	1749559	+	849	78
gene-M8Y62_08625	CP097651.1	1749674	1750315	+	642	175
gene-M8Y62_08630	CP097651.1	1750406	1750987	+	582	363
gene-M8Y62_08635	CP097651.1	1751018	1752865	+	1848	420
gene-M8Y62_08640	CP097651.1	1753505	1755088	-	1584	616
gene-M8Y62_08650	CP097651.1	1757137	1757766	+	630	736
gene-M8Y62_08655	CP097651.1	1758726	1760159	+	1434	4337
gene-M8Y62_08660	CP097651.1	1760302	1761435	+	1134	1446
gene-M8Y62_08665	CP097651.1	1761440	1761874	+	435	174
gene-M8Y62_08670	CP097651.1	1761888	1764041	+	2154	3057
gene-M8Y62_08675	CP097651.1	1764109	1765419	+	1311	595
gene-M8Y62_08680	CP097651.1	1765421	1766491	+	1071	493
gene-M8Y62_08685	CP097651.1	1766523	1767749	+	1227	650
gene-M8Y62_08690	CP097651.1	1767783	1768883	+	1101	1363
gene-M8Y62_08695	CP097651.1	1768864	1769376	+	513	1238
gene-M8Y62_08700	CP097651.1	1769400	1770524	+	1125	3342
gene-M8Y62_08705	CP097651.1	1770529	1771497	+	969	1200
gene-M8Y62_08710	CP097651.1	1771499	1771957	+	459	426
gene-M8Y62_08715	CP097651.1	1771969	1773183	+	1215	3223
gene-M8Y62_08720	CP097651.1	1773485	1774888	+	1404	806
gene-M8Y62_08725	CP097651.1	1775052	1776458	+	1407	3369
gene-M8Y62_08730	CP097651.1	1776694	1778109	+	1416	1270
gene-M8Y62_08735	CP097651.1	1778132	1779502	+	1371	1539
gene-M8Y62_08740	CP097651.1	1779666	1780832	+	1167	1571
gene-M8Y62_08745	CP097651.1	1781255	1781377	-	123	10
gene-M8Y62_08750	CP097651.1	1781777	1782781	-	1005	1316
gene-M8Y62_08755	CP097651.1	1783828	1784595	+	768	870
gene-M8Y62_08760	CP097651.1	1784595	1785335	+	741	1068
gene-M8Y62_08765	CP097651.1	1785351	1787246	+	1896	0
gene-M8Y62_08770	CP097651.1	1787262	1788416	+	1155	1539
gene-M8Y62_08775	CP097651.1	1788413	1789306	+	894	477
gene-M8Y62_08780	CP097651.1	1789307	1790449	+	1143	476
gene-M8Y62_08785	CP097651.1	1790543	1791751	+	1209	276
gene-M8Y62_08790	CP097651.1	1791821	1793281	-	1461	273
gene-M8Y62_08795	CP097651.1	1793283	1794263	-	981	242
gene-M8Y62_08800	CP097651.1	1794260	1794544	-	285	79
gene-M8Y62_08805	CP097651.1	1794830	1795429	-	600	440
gene-M8Y62_08810	CP097651.1	1795423	1796199	-	777	552
gene-M8Y62_08815	CP097651.1	1796181	1796918	-	738	277
gene-M8Y62_08820	CP097651.1	1796918	1797508	-	591	207
gene-M8Y62_08825	CP097651.1	1797508	1798575	-	1068	569
gene-M8Y62_08830	CP097651.1	1798572	1799633	-	1062	259
gene-M8Y62_08835	CP097651.1	1799630	1800934	-	1305	334
gene-M8Y62_08840	CP097651.1	1800974	1801873	-	900	382
gene-M8Y62_08845	CP097651.1	1802019	1802069	-	51	34
gene-M8Y62_08850	CP097651.1	1802246	1803070	+	825	2857
gene-M8Y62_08855	CP097651.1	1803109	1803999	+	891	310
gene-M8Y62_08860	CP097651.1	1804289	1805647	+	1359	609
gene-M8Y62_08865	CP097651.1	1805830	1806141	-	312	357
gene-M8Y62_08870	CP097651.1	1806381	1808483	+	2103	172
gene-M8Y62_08875	CP097651.1	1808707	1810131	-	1425	424
gene-M8Y62_08880	CP097651.1	1810312	1811475	+	1164	379
gene-M8Y62_08890	CP097651.1	1813560	1814033	+	474	2428
gene-M8Y62_08895	CP097651.1	1814132	1815190	+	1059	1521
gene-M8Y62_08900	CP097651.1	1815358	1815681	+	324	1688
gene-M8Y62_08905	CP097651.1	1815996	1816736	+	741	421
gene-M8Y62_08910	CP097651.1	1816764	1817831	+	1068	620
gene-M8Y62_08915	CP097651.1	1817874	1818983	-	1110	499
gene-M8Y62_08920	CP097651.1	1819182	1819913	+	732	40
gene-M8Y62_08925	CP097651.1	1819935	1820324	-	390	14
gene-M8Y62_08930	CP097651.1	1820440	1821396	+	957	91
gene-M8Y62_08935	CP097651.1	1821356	1822096	-	741	19
gene-M8Y62_08940	CP097651.1	1822143	1823462	-	1320	115
gene-M8Y62_08945	CP097651.1	1823806	1824267	+	462	90
gene-M8Y62_08950	CP097651.1	1824278	1826188	+	1911	137
gene-M8Y62_08960	CP097651.1	1826410	1826742	+	333	31
gene-M8Y62_08965	CP097651.1	1826749	1827084	+	336	49
gene-M8Y62_08970	CP097651.1	1827090	1828004	-	915	32
gene-M8Y62_08975	CP097651.1	1828136	1828711	+	576	11
gene-M8Y62_08980	CP097651.1	1828904	1829740	+	837	108
gene-M8Y62_08985	CP097651.1	1829947	1830918	+	972	129
gene-M8Y62_08990	CP097651.1	1830915	1832018	-	1104	58
gene-M8Y62_09010	CP097651.1	1834265	1834999	-	735	96
gene-M8Y62_09015	CP097651.1	1835000	1835212	-	213	43
gene-M8Y62_09020	CP097651.1	1835710	1845330	+	9621	67247
gene-M8Y62_09025	CP097651.1	1845371	1847971	+	2601	24017
gene-M8Y62_09030	CP097651.1	1847981	1848850	+	870	6812
gene-M8Y62_09035	CP097651.1	1848880	1849128	+	249	2452
gene-M8Y62_09040	CP097651.1	1849132	1850262	+	1131	7404
gene-M8Y62_09045	CP097651.1	1850259	1851527	+	1269	9195
gene-M8Y62_09050	CP097651.1	1851575	1856371	+	4797	32582
gene-M8Y62_09055	CP097651.1	1856421	1859453	+	3033	22241
gene-M8Y62_09060	CP097651.1	1859497	1865997	+	6501	23759
gene-M8Y62_09065	CP097651.1	1866008	1872472	+	6465	23434
gene-M8Y62_09070	CP097651.1	1872465	1873928	+	1464	3684
gene-M8Y62_09075	CP097651.1	1873990	1875429	+	1440	2627
gene-M8Y62_09080	CP097651.1	1875426	1879793	+	4368	6690
gene-M8Y62_09085	CP097651.1	1879824	1882283	+	2460	3336
gene-M8Y62_09090	CP097651.1	1882296	1883810	+	1515	1258
gene-M8Y62_09095	CP097651.1	1883803	1884525	+	723	523
gene-M8Y62_09100	CP097651.1	1884560	1885072	+	513	1254
gene-M8Y62_09105	CP097651.1	1886342	1887106	-	765	16
gene-M8Y62_09110	CP097651.1	1887115	1888854	-	1740	2
gene-M8Y62_09115	CP097651.1	1889632	1889937	-	306	4
gene-M8Y62_09120	CP097651.1	1889980	1890282	-	303	2
gene-M8Y62_09125	CP097651.1	1890316	1890714	-	399	2
gene-M8Y62_09130	CP097651.1	1890711	1891736	-	1026	3
gene-M8Y62_09135	CP097651.1	1891726	1892046	-	321	4
gene-M8Y62_09140	CP097651.1	1892058	1893302	-	1245	49
gene-M8Y62_09145	CP097651.1	1893346	1894254	-	909	7
gene-M8Y62_09150	CP097651.1	1894251	1894934	-	684	18
gene-M8Y62_09155	CP097651.1	1895156	1896229	-	1074	46
gene-M8Y62_09160	CP097651.1	1896233	1896475	-	243	43
gene-M8Y62_09165	CP097651.1	1896483	1897190	-	708	18
gene-M8Y62_09170	CP097651.1	1897208	1899946	-	2739	28
gene-M8Y62_09175	CP097651.1	1899959	1900252	-	294	5
gene-M8Y62_09180	CP097651.1	1900252	1900962	-	711	51
gene-M8Y62_09185	CP097651.1	1901035	1901268	-	234	7
gene-M8Y62_09190	CP097651.1	1901837	1901965	-	129	6
gene-M8Y62_09195	CP097651.1	1902208	1902417	-	210	15
gene-M8Y62_09200	CP097651.1	1902407	1902988	-	582	5
gene-M8Y62_09205	CP097651.1	1902973	1903155	-	183	0
gene-M8Y62_09210	CP097651.1	1903177	1903362	-	186	2
gene-M8Y62_09215	CP097651.1	1903502	1904428	-	927	6
gene-M8Y62_09220	CP097651.1	1905300	1907321	-	2022	51
gene-M8Y62_09225	CP097651.1	1907452	1909029	-	1578	34
gene-M8Y62_09230	CP097651.1	1909033	1909836	-	804	9
gene-M8Y62_09235	CP097651.1	1909833	1910933	-	1101	12
gene-M8Y62_09240	CP097651.1	1910930	1920421	-	9492	198
gene-M8Y62_09245	CP097651.1	1920509	1926616	-	6108	158
gene-M8Y62_09250	CP097651.1	1926807	1927766	-	960	17
gene-M8Y62_09255	CP097651.1	1928148	1929860	+	1713	77
gene-M8Y62_09260	CP097651.1	1929847	1931649	+	1803	61
gene-M8Y62_09265	CP097651.1	1931642	1932922	+	1281	49
gene-M8Y62_09270	CP097651.1	1932950	1934254	+	1305	136
gene-M8Y62_09275	CP097651.1	1934448	1935710	-	1263	241
gene-M8Y62_09285	CP097651.1	1936223	1937179	+	957	94
gene-M8Y62_09290	CP097651.1	1937290	1938198	+	909	63
gene-M8Y62_09295	CP097651.1	1938404	1938886	-	483	4
gene-M8Y62_09305	CP097651.1	1939475	1940695	+	1221	137
gene-M8Y62_09310	CP097651.1	1940964	1942613	-	1650	175
gene-M8Y62_09315	CP097651.1	1942624	1943751	-	1128	159
gene-M8Y62_09325	CP097651.1	1945283	1945735	-	453	74
gene-M8Y62_09335	CP097651.1	1947102	1947524	+	423	12
gene-M8Y62_09340	CP097651.1	1947588	1948523	+	936	28
gene-M8Y62_09345	CP097651.1	1948513	1949073	+	561	6
gene-M8Y62_09350	CP097651.1	1949203	1950069	+	867	14
gene-M8Y62_09355	CP097651.1	1950086	1950895	-	810	5
gene-M8Y62_09360	CP097651.1	1950911	1951738	-	828	11
gene-M8Y62_09365	CP097651.1	1951732	1952592	-	861	9
gene-M8Y62_09370	CP097651.1	1952589	1953410	-	822	16
gene-M8Y62_09375	CP097651.1	1953414	1954328	-	915	38
gene-M8Y62_09380	CP097651.1	1954587	1956539	+	1953	82
gene-M8Y62_09385	CP097651.1	1956532	1957383	+	852	43
gene-M8Y62_09390	CP097651.1	1957380	1958024	+	645	8
gene-M8Y62_09395	CP097651.1	1957952	1958644	+	693	6
gene-M8Y62_09400	CP097651.1	1958785	1959807	+	1023	14
gene-M8Y62_09405	CP097651.1	1959960	1960295	+	336	11
gene-M8Y62_09410	CP097651.1	1960337	1961521	+	1185	82
gene-M8Y62_09415	CP097651.1	1961885	1962139	+	255	74
gene-M8Y62_09420	CP097651.1	1962363	1963613	-	1251	47
gene-M8Y62_09425	CP097651.1	1963652	1964602	-	951	7
gene-M8Y62_09430	CP097651.1	1964634	1965491	-	858	3
gene-M8Y62_09435	CP097651.1	1965488	1966225	-	738	24
gene-M8Y62_09440	CP097651.1	1966504	1968477	-	1974	80
gene-M8Y62_09445	CP097651.1	1968662	1969918	-	1257	385
gene-M8Y62_09450	CP097651.1	1970080	1970155	-	76	69
gene-M8Y62_09455	CP097651.1	1970348	1971784	+	1437	91
gene-M8Y62_09460	CP097651.1	1971913	1971988	+	76	59
gene-M8Y62_09465	CP097651.1	1972150	1973424	+	1275	393
gene-M8Y62_09470	CP097651.1	1973778	1974077	-	300	5489
gene-M8Y62_09475	CP097651.1	1974829	1975941	+	1113	545
gene-M8Y62_09480	CP097651.1	1976120	1977364	-	1245	136
gene-M8Y62_09485	CP097651.1	1978485	1978754	-	270	48
gene-M8Y62_09490	CP097651.1	1978894	1979238	-	345	20
gene-M8Y62_09495	CP097651.1	1979729	1981279	+	1551	116
gene-M8Y62_09500	CP097651.1	1981301	1981783	+	483	57
gene-M8Y62_09505	CP097651.1	1981909	1983183	+	1275	56
gene-M8Y62_09520	CP097651.1	1985921	1986613	-	693	9
gene-M8Y62_09525	CP097651.1	1988161	1988625	-	465	109
gene-M8Y62_09530	CP097651.1	1988983	1989330	-	348	24
gene-M8Y62_09535	CP097651.1	1990137	1991195	+	1059	41
gene-M8Y62_09540	CP097651.1	1991745	1991915	+	171	2
gene-M8Y62_09545	CP097651.1	1991998	1993878	-	1881	46
gene-M8Y62_09550	CP097651.1	1994430	1995884	-	1455	809
gene-M8Y62_09555	CP097651.1	1996014	1996259	-	246	217
gene-M8Y62_09560	CP097651.1	1996532	1998154	+	1623	116
gene-M8Y62_09565	CP097651.1	1998065	1998997	-	933	188
gene-M8Y62_09570	CP097651.1	1999118	2000080	-	963	998
gene-M8Y62_09580	CP097651.1	2001387	2003021	+	1635	156
gene-M8Y62_09585	CP097651.1	2003116	2003191	-	76	10
gene-M8Y62_09590	CP097651.1	2003522	2004439	+	918	66
gene-M8Y62_09595	CP097651.1	2004546	2005496	+	951	79
gene-M8Y62_09600	CP097651.1	2005575	2006516	+	942	331
gene-M8Y62_09605	CP097651.1	2006715	2006951	-	237	33
gene-M8Y62_09610	CP097651.1	2007252	2008172	-	921	97
gene-M8Y62_09615	CP097651.1	2008313	2008702	+	390	56
gene-M8Y62_09620	CP097651.1	2009192	2009267	-	76	5
gene-M8Y62_09625	CP097651.1	2009368	2010168	-	801	808
gene-M8Y62_09630	CP097651.1	2010259	2010348	+	90	815
gene-M8Y62_09635	CP097651.1	2010621	2011766	-	1146	179
gene-M8Y62_09640	CP097651.1	2012305	2012586	+	282	221
gene-M8Y62_09645	CP097651.1	2012629	2013336	+	708	282
gene-M8Y62_09650	CP097651.1	2013413	2014813	+	1401	254
gene-M8Y62_09655	CP097651.1	2014794	2015288	+	495	58
gene-M8Y62_09660	CP097651.1	2015263	2016174	-	912	327
gene-M8Y62_09665	CP097651.1	2016358	2017269	+	912	528
gene-M8Y62_09670	CP097651.1	2017385	2019064	+	1680	323
gene-M8Y62_09675	CP097651.1	2019364	2019585	-	222	102
gene-M8Y62_09680	CP097651.1	2019719	2019910	+	192	104
gene-M8Y62_09685	CP097651.1	2019943	2020566	-	624	103
gene-M8Y62_09690	CP097651.1	2020939	2021373	+	435	669
gene-M8Y62_09695	CP097651.1	2021415	2022902	-	1488	642
gene-M8Y62_09700	CP097651.1	2023103	2023903	+	801	444
gene-M8Y62_09705	CP097651.1	2023999	2024985	+	987	606
gene-M8Y62_09710	CP097651.1	2025001	2025669	+	669	207
gene-M8Y62_09715	CP097651.1	2025666	2026418	+	753	337
gene-M8Y62_09720	CP097651.1	2026736	2027458	+	723	794
gene-M8Y62_09725	CP097651.1	2027526	2027750	-	225	91
gene-M8Y62_09730	CP097651.1	2028212	2028868	+	657	1152
gene-M8Y62_09735	CP097651.1	2028865	2030697	+	1833	1835
gene-M8Y62_09740	CP097651.1	2030755	2031303	+	549	331
gene-M8Y62_09745	CP097651.1	2031454	2031529	+	76	150
gene-M8Y62_09750	CP097651.1	2031570	2031643	+	74	55
gene-M8Y62_09755	CP097651.1	2031657	2031743	+	87	57
gene-M8Y62_09760	CP097651.1	2031971	2032852	+	882	82
gene-M8Y62_09765	CP097651.1	2032951	2033619	+	669	95
gene-M8Y62_09770	CP097651.1	2033644	2034855	-	1212	91
gene-M8Y62_09775	CP097651.1	2035047	2035286	+	240	103
gene-M8Y62_09780	CP097651.1	2035322	2035819	-	498	400
gene-M8Y62_09785	CP097651.1	2035877	2036056	-	180	1
gene-M8Y62_09790	CP097651.1	2036228	2036866	+	639	97
gene-M8Y62_09795	CP097651.1	2036916	2038337	-	1422	75
gene-M8Y62_09800	CP097651.1	2038488	2038739	+	252	103
gene-M8Y62_09805	CP097651.1	2038777	2040288	-	1512	98
gene-M8Y62_09810	CP097651.1	2040354	2040512	+	159	49
gene-M8Y62_09815	CP097651.1	2040583	2041092	-	510	1171
gene-M8Y62_09825	CP097651.1	2041984	2042964	+	981	90
gene-M8Y62_09830	CP097651.1	2043027	2044541	+	1515	83
gene-M8Y62_09835	CP097651.1	2044556	2045536	+	981	546
gene-M8Y62_09840	CP097651.1	2045698	2046486	+	789	911
gene-M8Y62_09845	CP097651.1	2046461	2047885	+	1425	1117
gene-M8Y62_09850	CP097651.1	2047909	2048337	-	429	715
gene-M8Y62_09855	CP097651.1	2048690	2050273	+	1584	34
gene-M8Y62_09860	CP097651.1	2050278	2051417	+	1140	99
gene-M8Y62_09865	CP097651.1	2051479	2053212	-	1734	469
gene-M8Y62_09870	CP097651.1	2053448	2054017	+	570	184
gene-M8Y62_09875	CP097651.1	2054094	2054837	+	744	7202
gene-M8Y62_09880	CP097651.1	2054919	2055923	-	1005	442
gene-M8Y62_09885	CP097651.1	2055920	2056663	-	744	152
gene-M8Y62_09890	CP097651.1	2056703	2057098	-	396	297
gene-M8Y62_09895	CP097651.1	2057151	2057969	-	819	110
gene-M8Y62_09900	CP097651.1	2057966	2058532	-	567	301
gene-M8Y62_09905	CP097651.1	2058800	2060587	+	1788	1868
gene-M8Y62_09910	CP097651.1	2060589	2061032	+	444	692
gene-M8Y62_09915	CP097651.1	2061060	2061800	+	741	1051
gene-M8Y62_09920	CP097651.1	2061835	2062356	+	522	380
gene-M8Y62_09925	CP097651.1	2062436	2063047	+	612	351
gene-M8Y62_09930	CP097651.1	2063056	2064066	+	1011	267
gene-M8Y62_09935	CP097651.1	2064130	2064915	-	786	286
gene-M8Y62_09940	CP097651.1	2064915	2065634	-	720	1213
gene-M8Y62_09945	CP097651.1	2065746	2066690	+	945	1797
gene-M8Y62_09950	CP097651.1	2066706	2068025	+	1320	2888
gene-M8Y62_09955	CP097651.1	2068143	2069117	+	975	462
gene-M8Y62_09960	CP097651.1	2069158	2070600	-	1443	5203
gene-M8Y62_09965	CP097651.1	2070726	2071631	-	906	811
gene-M8Y62_09970	CP097651.1	2071791	2071940	+	150	139
gene-M8Y62_09975	CP097651.1	2071951	2073426	+	1476	1739
gene-M8Y62_09980	CP097651.1	2073649	2075460	+	1812	356
gene-M8Y62_09985	CP097651.1	2075499	2076140	+	642	463
gene-M8Y62_09990	CP097651.1	2076198	2077376	-	1179	76
gene-M8Y62_09995	CP097651.1	2077521	2077868	+	348	1055
gene-M8Y62_10000	CP097651.1	2078008	2078667	+	660	1237
gene-M8Y62_10005	CP097651.1	2078788	2080848	+	2061	781
gene-M8Y62_10010	CP097651.1	2080852	2081511	-	660	368
gene-M8Y62_10015	CP097651.1	2081590	2081820	-	231	912
gene-M8Y62_10020	CP097651.1	2081933	2082307	+	375	203
gene-M8Y62_10025	CP097651.1	2082311	2083180	+	870	526
gene-M8Y62_10030	CP097651.1	2083197	2083535	+	339	358
gene-M8Y62_10035	CP097651.1	2084171	2084314	-	144	29
gene-M8Y62_10040	CP097651.1	2084419	2085387	-	969	83
gene-M8Y62_10045	CP097651.1	2085544	2086197	+	654	53
gene-M8Y62_10050	CP097651.1	2086194	2086385	-	192	76
gene-M8Y62_10055	CP097651.1	2086483	2086722	-	240	259
gene-M8Y62_10060	CP097651.1	2086838	2088271	-	1434	113
gene-M8Y62_10065	CP097651.1	2088395	2091028	-	2634	1389
