# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "4" "-p" "-t" "gene" "-g" "ID" "-a" "reference/annotation/NK01067.gff" "-o" "results/counts_SRR35308233.txt" "results/alignment/SRR35308233.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/SRR35308233.sorted.bam
gene-M8Y62_08725	CP097651.1	1775052	1776458	+	1407	6761
gene-M8Y62_08730	CP097651.1	1776694	1778109	+	1416	2491
gene-M8Y62_08735	CP097651.1	1778132	1779502	+	1371	3130
gene-M8Y62_08740	CP097651.1	1779666	1780832	+	1167	3217
gene-M8Y62_08745	CP097651.1	1781255	1781377	-	123	15
gene-M8Y62_08750	CP097651.1	1781777	1782781	-	1005	2600
gene-M8Y62_08755	CP097651.1	1783828	1784595	+	768	1570
gene-M8Y62_08760	CP097651.1	1784595	1785335	+	741	2135
gene-M8Y62_08765	CP097651.1	1785351	1787246	+	1896	0
gene-M8Y62_08770	CP097651.1	1787262	1788416	+	1155	2867
gene-M8Y62_08775	CP097651.1	1788413	1789306	+	894	842
gene-M8Y62_08780	CP097651.1	1789307	1790449	+	1143	931
gene-M8Y62_08785	CP097651.1	1790543	1791751	+	1209	588
gene-M8Y62_08790	CP097651.1	1791821	1793281	-	1461	534
gene-M8Y62_08795	CP097651.1	1793283	1794263	-	981	461
gene-M8Y62_08800	CP097651.1	1794260	1794544	-	285	149
gene-M8Y62_08805	CP097651.1	1794830	1795429	-	600	791
gene-M8Y62_08810	CP097651.1	1795423	1796199	-	777	1036
gene-M8Y62_08815	CP097651.1	1796181	1796918	-	738	514
gene-M8Y62_08820	CP097651.1	1796918	1797508	-	591	371
gene-M8Y62_08825	CP097651.1	1797508	1798575	-	1068	1035
gene-M8Y62_08830	CP097651.1	1798572	1799633	-	1062	479
gene-M8Y62_08835	CP097651.1	1799630	1800934	-	1305	635
gene-M8Y62_08840	CP097651.1	1800974	1801873	-	900	736
gene-M8Y62_08845	CP097651.1	1802019	1802069	-	51	77
gene-M8Y62_08850	CP097651.1	1802246	1803070	+	825	5681
gene-M8Y62_08855	CP097651.1	1803109	1803999	+	891	576
gene-M8Y62_08860	CP097651.1	1804289	1805647	+	1359	1200
gene-M8Y62_08865	CP097651.1	1805830	1806141	-	312	718
gene-M8Y62_08870	CP097651.1	1806381	1808483	+	2103	343
gene-M8Y62_08875	CP097651.1	1808707	1810131	-	1425	847
gene-M8Y62_08880	CP097651.1	1810312	1811475	+	1164	727
gene-M8Y62_08890	CP097651.1	1813560	1814033	+	474	4425
gene-M8Y62_08895	CP097651.1	1814132	1815190	+	1059	3197
gene-M8Y62_08900	CP097651.1	1815358	1815681	+	324	3457
gene-M8Y62_08905	CP097651.1	1815996	1816736	+	741	774
gene-M8Y62_08910	CP097651.1	1816764	1817831	+	1068	1192
gene-M8Y62_08915	CP097651.1	1817874	1818983	-	1110	995
gene-M8Y62_08920	CP097651.1	1819182	1819913	+	732	73
gene-M8Y62_08925	CP097651.1	1819935	1820324	-	390	27
gene-M8Y62_08930	CP097651.1	1820440	1821396	+	957	180
gene-M8Y62_08935	CP097651.1	1821356	1822096	-	741	38
gene-M8Y62_08940	CP097651.1	1822143	1823462	-	1320	225
gene-M8Y62_08945	CP097651.1	1823806	1824267	+	462	176
gene-M8Y62_08950	CP097651.1	1824278	1826188	+	1911	275
gene-M8Y62_08960	CP097651.1	1826410	1826742	+	333	63
gene-M8Y62_08965	CP097651.1	1826749	1827084	+	336	77
gene-M8Y62_08970	CP097651.1	1827090	1828004	-	915	63
gene-M8Y62_08975	CP097651.1	1828136	1828711	+	576	21
gene-M8Y62_08980	CP097651.1	1828904	1829740	+	837	215
gene-M8Y62_08985	CP097651.1	1829947	1830918	+	972	257
gene-M8Y62_08990	CP097651.1	1830915	1832018	-	1104	114
gene-M8Y62_09010	CP097651.1	1834265	1834999	-	735	167
gene-M8Y62_09015	CP097651.1	1835000	1835212	-	213	67
gene-M8Y62_09020	CP097651.1	1835710	1845330	+	9621	133965
gene-M8Y62_09025	CP097651.1	1845371	1847971	+	2601	47441
gene-M8Y62_09030	CP097651.1	1847981	1848850	+	870	13128
gene-M8Y62_09035	CP097651.1	1848880	1849128	+	249	3554
gene-M8Y62_09040	CP097651.1	1849132	1850262	+	1131	14049
gene-M8Y62_09045	CP097651.1	1850259	1851527	+	1269	17873
gene-M8Y62_09050	CP097651.1	1851575	1856371	+	4797	64590
gene-M8Y62_09055	CP097651.1	1856421	1859453	+	3033	43910
gene-M8Y62_09060	CP097651.1	1859497	1865997	+	6501	47021
gene-M8Y62_09065	CP097651.1	1866008	1872472	+	6465	46048
gene-M8Y62_09070	CP097651.1	1872465	1873928	+	1464	7208
gene-M8Y62_09075	CP097651.1	1873990	1875429	+	1440	5065
gene-M8Y62_09080	CP097651.1	1875426	1879793	+	4368	13288
gene-M8Y62_09085	CP097651.1	1879824	1882283	+	2460	6578
gene-M8Y62_09090	CP097651.1	1882296	1883810	+	1515	2396
gene-M8Y62_09095	CP097651.1	1883803	1884525	+	723	997
gene-M8Y62_09100	CP097651.1	1884560	1885072	+	513	2304
gene-M8Y62_09105	CP097651.1	1886342	1887106	-	765	29
gene-M8Y62_09110	CP097651.1	1887115	1888854	-	1740	4
gene-M8Y62_09115	CP097651.1	1889632	1889937	-	306	6
gene-M8Y62_09120	CP097651.1	1889980	1890282	-	303	2
gene-M8Y62_09125	CP097651.1	1890316	1890714	-	399	3
gene-M8Y62_09130	CP097651.1	1890711	1891736	-	1026	5
gene-M8Y62_09135	CP097651.1	1891726	1892046	-	321	5
gene-M8Y62_09140	CP097651.1	1892058	1893302	-	1245	97
gene-M8Y62_09145	CP097651.1	1893346	1894254	-	909	15
gene-M8Y62_09150	CP097651.1	1894251	1894934	-	684	35
gene-M8Y62_09155	CP097651.1	1895156	1896229	-	1074	89
gene-M8Y62_09160	CP097651.1	1896233	1896475	-	243	38
gene-M8Y62_09165	CP097651.1	1896483	1897190	-	708	33
gene-M8Y62_09170	CP097651.1	1897208	1899946	-	2739	54
gene-M8Y62_09175	CP097651.1	1899959	1900252	-	294	10
gene-M8Y62_09180	CP097651.1	1900252	1900962	-	711	102
gene-M8Y62_09185	CP097651.1	1901035	1901268	-	234	15
gene-M8Y62_09190	CP097651.1	1901837	1901965	-	129	11
gene-M8Y62_09195	CP097651.1	1902208	1902417	-	210	30
gene-M8Y62_09200	CP097651.1	1902407	1902988	-	582	9
gene-M8Y62_09205	CP097651.1	1902973	1903155	-	183	0
gene-M8Y62_09210	CP097651.1	1903177	1903362	-	186	4
gene-M8Y62_09215	CP097651.1	1903502	1904428	-	927	12
gene-M8Y62_09220	CP097651.1	1905300	1907321	-	2022	102
gene-M8Y62_09225	CP097651.1	1907452	1909029	-	1578	66
gene-M8Y62_09230	CP097651.1	1909033	1909836	-	804	18
gene-M8Y62_09235	CP097651.1	1909833	1910933	-	1101	19
gene-M8Y62_09240	CP097651.1	1910930	1920421	-	9492	397
gene-M8Y62_09245	CP097651.1	1920509	1926616	-	6108	314
gene-M8Y62_09250	CP097651.1	1926807	1927766	-	960	35
gene-M8Y62_09255	CP097651.1	1928148	1929860	+	1713	148
gene-M8Y62_09260	CP097651.1	1929847	1931649	+	1803	112
gene-M8Y62_09265	CP097651.1	1931642	1932922	+	1281	92
gene-M8Y62_09270	CP097651.1	1932950	1934254	+	1305	252
gene-M8Y62_09275	CP097651.1	1934448	1935710	-	1263	475
gene-M8Y62_09285	CP097651.1	1936223	1937179	+	957	190
gene-M8Y62_09290	CP097651.1	1937290	1938198	+	909	135
gene-M8Y62_09295	CP097651.1	1938404	1938886	-	483	8
gene-M8Y62_09305	CP097651.1	1939475	1940695	+	1221	288
gene-M8Y62_09310	CP097651.1	1940964	1942613	-	1650	363
gene-M8Y62_09315	CP097651.1	1942624	1943751	-	1128	325
gene-M8Y62_09325	CP097651.1	1945283	1945735	-	453	138
gene-M8Y62_09335	CP097651.1	1947102	1947524	+	423	21
gene-M8Y62_09340	CP097651.1	1947588	1948523	+	936	55
gene-M8Y62_09345	CP097651.1	1948513	1949073	+	561	12
gene-M8Y62_09350	CP097651.1	1949203	1950069	+	867	31
gene-M8Y62_09355	CP097651.1	1950086	1950895	-	810	7
gene-M8Y62_09360	CP097651.1	1950911	1951738	-	828	22
gene-M8Y62_09365	CP097651.1	1951732	1952592	-	861	18
gene-M8Y62_09370	CP097651.1	1952589	1953410	-	822	30
gene-M8Y62_09375	CP097651.1	1953414	1954328	-	915	73
gene-M8Y62_09380	CP097651.1	1954587	1956539	+	1953	155
gene-M8Y62_09385	CP097651.1	1956532	1957383	+	852	80
gene-M8Y62_09390	CP097651.1	1957380	1958024	+	645	14
gene-M8Y62_09395	CP097651.1	1957952	1958644	+	693	11
gene-M8Y62_09400	CP097651.1	1958785	1959807	+	1023	30
gene-M8Y62_09405	CP097651.1	1959960	1960295	+	336	21
gene-M8Y62_09410	CP097651.1	1960337	1961521	+	1185	154
gene-M8Y62_09415	CP097651.1	1961885	1962139	+	255	136
gene-M8Y62_09420	CP097651.1	1962363	1963613	-	1251	90
gene-M8Y62_09425	CP097651.1	1963652	1964602	-	951	14
gene-M8Y62_09430	CP097651.1	1964634	1965491	-	858	6
gene-M8Y62_09435	CP097651.1	1965488	1966225	-	738	46
gene-M8Y62_09440	CP097651.1	1966504	1968477	-	1974	172
gene-M8Y62_09445	CP097651.1	1968662	1969918	-	1257	986
gene-M8Y62_09450	CP097651.1	1970080	1970155	-	76	335
gene-M8Y62_09455	CP097651.1	1970348	1971784	+	1437	176
gene-M8Y62_09460	CP097651.1	1971913	1971988	+	76	257
gene-M8Y62_09465	CP097651.1	1972150	1973424	+	1275	881
gene-M8Y62_09470	CP097651.1	1973778	1974077	-	300	10948
gene-M8Y62_09475	CP097651.1	1974829	1975941	+	1113	1091
gene-M8Y62_09480	CP097651.1	1976120	1977364	-	1245	266
gene-M8Y62_09485	CP097651.1	1978485	1978754	-	270	87
gene-M8Y62_09490	CP097651.1	1978894	1979238	-	345	42
gene-M8Y62_09495	CP097651.1	1979729	1981279	+	1551	223
gene-M8Y62_09500	CP097651.1	1981301	1981783	+	483	111
gene-M8Y62_09505	CP097651.1	1981909	1983183	+	1275	109
gene-M8Y62_09520	CP097651.1	1985921	1986613	-	693	18
gene-M8Y62_09525	CP097651.1	1988161	1988625	-	465	185
gene-M8Y62_09530	CP097651.1	1988983	1989330	-	348	45
gene-M8Y62_09535	CP097651.1	1990137	1991195	+	1059	81
gene-M8Y62_09540	CP097651.1	1991745	1991915	+	171	3
gene-M8Y62_09545	CP097651.1	1991998	1993878	-	1881	88
gene-M8Y62_09550	CP097651.1	1994430	1995884	-	1455	1607
gene-M8Y62_09555	CP097651.1	1996014	1996259	-	246	448
gene-M8Y62_09560	CP097651.1	1996532	1998154	+	1623	220
gene-M8Y62_09565	CP097651.1	1998065	1998997	-	933	370
gene-M8Y62_09570	CP097651.1	1999118	2000080	-	963	1963
gene-M8Y62_09580	CP097651.1	2001387	2003021	+	1635	302
gene-M8Y62_09585	CP097651.1	2003116	2003191	-	76	17
gene-M8Y62_09590	CP097651.1	2003522	2004439	+	918	125
gene-M8Y62_09595	CP097651.1	2004546	2005496	+	951	161
gene-M8Y62_09600	CP097651.1	2005575	2006516	+	942	666
gene-M8Y62_09605	CP097651.1	2006715	2006951	-	237	71
gene-M8Y62_09610	CP097651.1	2007252	2008172	-	921	198
gene-M8Y62_09615	CP097651.1	2008313	2008702	+	390	95
gene-M8Y62_09620	CP097651.1	2009192	2009267	-	76	15
gene-M8Y62_09625	CP097651.1	2009368	2010168	-	801	1706
gene-M8Y62_09630	CP097651.1	2010259	2010348	+	90	1353
gene-M8Y62_09635	CP097651.1	2010621	2011766	-	1146	356
gene-M8Y62_09640	CP097651.1	2012305	2012586	+	282	392
gene-M8Y62_09645	CP097651.1	2012629	2013336	+	708	577
gene-M8Y62_09650	CP097651.1	2013413	2014813	+	1401	498
gene-M8Y62_09655	CP097651.1	2014794	2015288	+	495	99
gene-M8Y62_09660	CP097651.1	2015263	2016174	-	912	636
gene-M8Y62_09665	CP097651.1	2016358	2017269	+	912	1076
gene-M8Y62_09670	CP097651.1	2017385	2019064	+	1680	642
gene-M8Y62_09675	CP097651.1	2019364	2019585	-	222	227
gene-M8Y62_09680	CP097651.1	2019719	2019910	+	192	211
gene-M8Y62_09685	CP097651.1	2019943	2020566	-	624	209
gene-M8Y62_09690	CP097651.1	2020939	2021373	+	435	1308
gene-M8Y62_09695	CP097651.1	2021415	2022902	-	1488	1260
gene-M8Y62_09700	CP097651.1	2023103	2023903	+	801	894
gene-M8Y62_09705	CP097651.1	2023999	2024985	+	987	1175
gene-M8Y62_09710	CP097651.1	2025001	2025669	+	669	365
gene-M8Y62_09715	CP097651.1	2025666	2026418	+	753	607
gene-M8Y62_09720	CP097651.1	2026736	2027458	+	723	1612
gene-M8Y62_09725	CP097651.1	2027526	2027750	-	225	206
gene-M8Y62_09730	CP097651.1	2028212	2028868	+	657	2202
gene-M8Y62_09735	CP097651.1	2028865	2030697	+	1833	3584
gene-M8Y62_09740	CP097651.1	2030755	2031303	+	549	626
gene-M8Y62_09745	CP097651.1	2031454	2031529	+	76	238
gene-M8Y62_09750	CP097651.1	2031570	2031643	+	74	16
gene-M8Y62_09755	CP097651.1	2031657	2031743	+	87	105
gene-M8Y62_09760	CP097651.1	2031971	2032852	+	882	171
gene-M8Y62_09765	CP097651.1	2032951	2033619	+	669	198
gene-M8Y62_09770	CP097651.1	2033644	2034855	-	1212	180
gene-M8Y62_09775	CP097651.1	2035047	2035286	+	240	185
gene-M8Y62_09780	CP097651.1	2035322	2035819	-	498	790
gene-M8Y62_09785	CP097651.1	2035877	2036056	-	180	5
gene-M8Y62_09790	CP097651.1	2036228	2036866	+	639	197
gene-M8Y62_09795	CP097651.1	2036916	2038337	-	1422	153
gene-M8Y62_09800	CP097651.1	2038488	2038739	+	252	211
gene-M8Y62_09805	CP097651.1	2038777	2040288	-	1512	199
gene-M8Y62_09810	CP097651.1	2040354	2040512	+	159	52
gene-M8Y62_09815	CP097651.1	2040583	2041092	-	510	2322
gene-M8Y62_09825	CP097651.1	2041984	2042964	+	981	184
gene-M8Y62_09830	CP097651.1	2043027	2044541	+	1515	161
gene-M8Y62_09835	CP097651.1	2044556	2045536	+	981	1123
gene-M8Y62_09840	CP097651.1	2045698	2046486	+	789	1781
gene-M8Y62_09845	CP097651.1	2046461	2047885	+	1425	2167
gene-M8Y62_09850	CP097651.1	2047909	2048337	-	429	1403
gene-M8Y62_09855	CP097651.1	2048690	2050273	+	1584	66
gene-M8Y62_09860	CP097651.1	2050278	2051417	+	1140	199
gene-M8Y62_09865	CP097651.1	2051479	2053212	-	1734	938
gene-M8Y62_09870	CP097651.1	2053448	2054017	+	570	344
gene-M8Y62_09875	CP097651.1	2054094	2054837	+	744	14402
gene-M8Y62_09880	CP097651.1	2054919	2055923	-	1005	895
gene-M8Y62_09885	CP097651.1	2055920	2056663	-	744	299
gene-M8Y62_09890	CP097651.1	2056703	2057098	-	396	574
gene-M8Y62_09895	CP097651.1	2057151	2057969	-	819	204
gene-M8Y62_09900	CP097651.1	2057966	2058532	-	567	580
gene-M8Y62_09905	CP097651.1	2058800	2060587	+	1788	3710
gene-M8Y62_09910	CP097651.1	2060589	2061032	+	444	1195
gene-M8Y62_09915	CP097651.1	2061060	2061800	+	741	2077
gene-M8Y62_09920	CP097651.1	2061835	2062356	+	522	790
gene-M8Y62_09925	CP097651.1	2062436	2063047	+	612	683
gene-M8Y62_09930	CP097651.1	2063056	2064066	+	1011	529
gene-M8Y62_09935	CP097651.1	2064130	2064915	-	786	544
gene-M8Y62_09940	CP097651.1	2064915	2065634	-	720	2416
gene-M8Y62_09945	CP097651.1	2065746	2066690	+	945	3442
gene-M8Y62_09950	CP097651.1	2066706	2068025	+	1320	5712
gene-M8Y62_09955	CP097651.1	2068143	2069117	+	975	931
gene-M8Y62_09960	CP097651.1	2069158	2070600	-	1443	10449
gene-M8Y62_09965	CP097651.1	2070726	2071631	-	906	1808
gene-M8Y62_09970	CP097651.1	2071791	2071940	+	150	358
gene-M8Y62_09975	CP097651.1	2071951	2073426	+	1476	3429
gene-M8Y62_09980	CP097651.1	2073649	2075460	+	1812	681
gene-M8Y62_09985	CP097651.1	2075499	2076140	+	642	931
gene-M8Y62_09990	CP097651.1	2076198	2077376	-	1179	150
gene-M8Y62_09995	CP097651.1	2077521	2077868	+	348	2245
gene-M8Y62_10000	CP097651.1	2078008	2078667	+	660	2622
gene-M8Y62_10005	CP097651.1	2078788	2080848	+	2061	1582
gene-M8Y62_10010	CP097651.1	2080852	2081511	-	660	790
gene-M8Y62_10015	CP097651.1	2081590	2081820	-	231	1855
gene-M8Y62_10020	CP097651.1	2081933	2082307	+	375	328
gene-M8Y62_10025	CP097651.1	2082311	2083180	+	870	952
gene-M8Y62_10030	CP097651.1	2083197	2083535	+	339	671
gene-M8Y62_10035	CP097651.1	2084171	2084314	-	144	48
gene-M8Y62_10040	CP097651.1	2084419	2085387	-	969	166
gene-M8Y62_10045	CP097651.1	2085544	2086197	+	654	86
gene-M8Y62_10050	CP097651.1	2086194	2086385	-	192	102
gene-M8Y62_10055	CP097651.1	2086483	2086722	-	240	516
gene-M8Y62_10060	CP097651.1	2086838	2088271	-	1434	231
gene-M8Y62_10065	CP097651.1	2088395	2091028	-	2634	2649
gene-M8Y62_10070	CP097651.1	2090997	2092280	-	1284	302
gene-M8Y62_10080	CP097651.1	2093008	2093685	+	678	3967
gene-M8Y62_10085	CP097651.1	2093705	2095753	+	2049	5670
gene-M8Y62_10090	CP097651.1	2095989	2096873	+	885	7690
gene-M8Y62_10095	CP097651.1	2096939	2098309	-	1371	196
gene-M8Y62_10100	CP097651.1	2098487	2099278	+	792	3256
gene-M8Y62_10105	CP097651.1	2099335	2099574	-	240	890
gene-M8Y62_10110	CP097651.1	2099734	2099877	+	144	498
gene-M8Y62_10115	CP097651.1	2099952	2100242	+	291	926
gene-M8Y62_10125	CP097651.1	2100990	2101199	+	210	31252
gene-M8Y62_10130	CP097651.1	2101387	2103135	+	1749	485
gene-M8Y62_10135	CP097651.1	2103197	2103991	+	795	148
gene-M8Y62_10140	CP097651.1	2103995	2104561	-	567	169
gene-M8Y62_10145	CP097651.1	2104980	2105438	-	459	373
gene-M8Y62_10150	CP097651.1	2105501	2106352	-	852	11537
gene-M8Y62_10155	CP097651.1	2106365	2107165	-	801	6038
gene-M8Y62_10160	CP097651.1	2107222	2108193	-	972	9171
gene-M8Y62_10165	CP097651.1	2108640	2110199	+	1560	4594
gene-M8Y62_10170	CP097651.1	2110233	2111816	-	1584	830
gene-M8Y62_10175	CP097651.1	2111999	2113363	-	1365	3115
gene-M8Y62_10180	CP097651.1	2113526	2114104	-	579	174
gene-M8Y62_10185	CP097651.1	2114108	2115463	-	1356	305
gene-M8Y62_10190	CP097651.1	2115552	2115737	+	186	96
gene-M8Y62_10195	CP097651.1	2115738	2116082	-	345	231
gene-M8Y62_10200	CP097651.1	2116214	2118124	+	1911	971
gene-M8Y62_10205	CP097651.1	2118270	2118965	+	696	413
gene-M8Y62_10210	CP097651.1	2119004	2119585	+	582	1234
gene-M8Y62_10215	CP097651.1	2119791	2121476	+	1686	1106
gene-M8Y62_10220	CP097651.1	2121558	2122673	+	1116	1199
gene-M8Y62_10225	CP097651.1	2122751	2123020	-	270	555
gene-M8Y62_10230	CP097651.1	2123024	2123836	-	813	2554
gene-M8Y62_10235	CP097651.1	2123860	2124558	-	699	1693
gene-M8Y62_10240	CP097651.1	2124685	2124966	+	282	301
gene-M8Y62_10245	CP097651.1	2124983	2125642	+	660	587
gene-M8Y62_10250	CP097651.1	2125737	2126183	+	447	189
gene-M8Y62_10255	CP097651.1	2126190	2126534	-	345	40
gene-M8Y62_10260	CP097651.1	2126685	2127215	-	531	461
gene-M8Y62_10265	CP097651.1	2127344	2128894	-	1551	1200
gene-M8Y62_10270	CP097651.1	2129143	2129862	+	720	2403
gene-M8Y62_10275	CP097651.1	2129937	2131469	-	1533	1626
gene-M8Y62_10280	CP097651.1	2131546	2131692	+	147	16
gene-M8Y62_10285	CP097651.1	2131791	2133089	+	1299	2075
gene-M8Y62_10290	CP097651.1	2133099	2134169	+	1071	331
gene-M8Y62_10295	CP097651.1	2134186	2135919	-	1734	868
gene-M8Y62_10300	CP097651.1	2136012	2136926	-	915	143
gene-M8Y62_10305	CP097651.1	2137102	2137713	+	612	604
gene-M8Y62_10310	CP097651.1	2137755	2139875	-	2121	304
gene-M8Y62_10315	CP097651.1	2140127	2141872	-	1746	1501
gene-M8Y62_10325	CP097651.1	2142257	2143696	+	1440	84
gene-M8Y62_10330	CP097651.1	2143690	2144619	+	930	24
gene-M8Y62_10335	CP097651.1	2144616	2145431	+	816	82
gene-M8Y62_10340	CP097651.1	2145448	2146194	+	747	86
gene-M8Y62_10345	CP097651.1	2146482	2147462	+	981	862
gene-M8Y62_10350	CP097651.1	2147841	2148698	+	858	74
gene-M8Y62_10355	CP097651.1	2148854	2149840	+	987	79
gene-M8Y62_10360	CP097651.1	2149833	2150633	+	801	27
gene-M8Y62_10365	CP097651.1	2150671	2150793	-	123	9
gene-M8Y62_10370	CP097651.1	2151091	2151234	-	144	5
gene-M8Y62_10375	CP097651.1	2151411	2152352	+	942	7602
gene-M8Y62_10380	CP097651.1	2152446	2153435	+	990	6419
gene-M8Y62_10385	CP097651.1	2153461	2154792	+	1332	4992
gene-M8Y62_10390	CP097651.1	2154820	2156028	+	1209	4909
gene-M8Y62_10395	CP097651.1	2156057	2158351	+	2295	10137
gene-M8Y62_10400	CP097651.1	2158403	2158549	-	147	162
gene-M8Y62_10405	CP097651.1	2158839	2159897	+	1059	514
gene-M8Y62_10410	CP097651.1	2160007	2160921	+	915	109
gene-M8Y62_10415	CP097651.1	2160931	2162217	+	1287	134
gene-M8Y62_10420	CP097651.1	2162214	2163089	+	876	96
gene-M8Y62_10425	CP097651.1	2163086	2163805	+	720	69
gene-M8Y62_10430	CP097651.1	2163811	2164704	-	894	512
gene-M8Y62_10435	CP097651.1	2164999	2166642	+	1644	3540
gene-M8Y62_10440	CP097651.1	2166692	2167168	-	477	264
gene-M8Y62_10445	CP097651.1	2167267	2168193	+	927	354
gene-M8Y62_10450	CP097651.1	2168497	2169792	+	1296	164
gene-M8Y62_10455	CP097651.1	2169804	2170613	+	810	59
gene-M8Y62_10460	CP097651.1	2170588	2171487	-	900	78
gene-M8Y62_10465	CP097651.1	2171597	2172079	-	483	341
gene-M8Y62_10470	CP097651.1	2172270	2172968	+	699	187
gene-M8Y62_10475	CP097651.1	2172994	2173533	-	540	519
gene-M8Y62_10480	CP097651.1	2173648	2173977	-	330	57
gene-M8Y62_10485	CP097651.1	2174547	2175887	+	1341	8
gene-M8Y62_10490	CP097651.1	2175884	2176537	+	654	16
gene-M8Y62_10495	CP097651.1	2176541	2178238	+	1698	14
gene-M8Y62_10505	CP097651.1	2178697	2181183	+	2487	46
gene-M8Y62_10520	CP097651.1	2183605	2184375	+	771	19
gene-M8Y62_10525	CP097651.1	2184421	2184537	+	117	0
gene-M8Y62_10530	CP097651.1	2184559	2185452	+	894	21
gene-M8Y62_10535	CP097651.1	2185628	2186521	+	894	11
gene-M8Y62_10540	CP097651.1	2186567	2186683	+	117	0
gene-M8Y62_10545	CP097651.1	2186705	2187598	+	894	30
gene-M8Y62_10560	CP097651.1	2188821	2189087	+	267	7
gene-M8Y62_10565	CP097651.1	2189091	2190248	+	1158	85
gene-M8Y62_10570	CP097651.1	2190232	2193642	+	3411	445
gene-M8Y62_10575	CP097651.1	2193776	2195539	+	1764	98
gene-M8Y62_10580	CP097651.1	2195569	2196585	+	1017	36
gene-M8Y62_10585	CP097651.1	2196566	2197102	+	537	20
gene-M8Y62_10590	CP097651.1	2197105	2197548	+	444	7
gene-M8Y62_10595	CP097651.1	2197568	2198983	+	1416	24
gene-M8Y62_10600	CP097651.1	2199115	2200029	+	915	800
gene-M8Y62_10605	CP097651.1	2200113	2200442	+	330	91
gene-M8Y62_10610	CP097651.1	2200524	2201615	-	1092	2920
gene-M8Y62_10615	CP097651.1	2201733	2202317	-	585	451
gene-M8Y62_10620	CP097651.1	2202590	2202865	+	276	7269
gene-M8Y62_10625	CP097651.1	2203087	2204133	+	1047	744
gene-M8Y62_10630	CP097651.1	2204134	2205813	-	1680	545
gene-M8Y62_10635	CP097651.1	2205938	2206885	-	948	1895
gene-M8Y62_10640	CP097651.1	2207069	2207917	-	849	5626
gene-M8Y62_10645	CP097651.1	2207917	2208528	-	612	1237
gene-M8Y62_10650	CP097651.1	2208799	2210055	+	1257	1989
gene-M8Y62_10655	CP097651.1	2210098	2211180	+	1083	1481
gene-M8Y62_10660	CP097651.1	2211180	2212028	+	849	626
gene-M8Y62_10665	CP097651.1	2212028	2212420	+	393	305
gene-M8Y62_10670	CP097651.1	2212424	2213236	+	813	1697
gene-M8Y62_10675	CP097651.1	2213276	2214130	+	855	4151
gene-M8Y62_10680	CP097651.1	2214217	2215317	-	1101	1197
gene-M8Y62_10685	CP097651.1	2215581	2215811	+	231	236
gene-M8Y62_10690	CP097651.1	2215948	2216628	+	681	2132
gene-M8Y62_10695	CP097651.1	2216846	2217088	-	243	742
gene-M8Y62_10700	CP097651.1	2217326	2217679	-	354	834
gene-M8Y62_10705	CP097651.1	2217747	2218928	+	1182	57
gene-M8Y62_10710	CP097651.1	2219171	2220427	+	1257	6
gene-M8Y62_10715	CP097651.1	2220429	2221313	+	885	4
gene-M8Y62_10720	CP097651.1	2221323	2222111	+	789	18
gene-M8Y62_10725	CP097651.1	2222122	2226189	+	4068	66
gene-M8Y62_10730	CP097651.1	2226189	2228789	+	2601	78
gene-M8Y62_10735	CP097651.1	2228941	2230323	+	1383	1138
gene-M8Y62_10740	CP097651.1	2230320	2230970	-	651	186
gene-M8Y62_10745	CP097651.1	2230981	2232759	-	1779	292
gene-M8Y62_10750	CP097651.1	2233071	2234459	+	1389	104
gene-M8Y62_10755	CP097651.1	2234585	2234698	+	114	13
gene-M8Y62_10760	CP097651.1	2234865	2238608	+	3744	1454
gene-M8Y62_10765	CP097651.1	2238605	2240140	+	1536	1162
gene-M8Y62_10770	CP097651.1	2240137	2240847	+	711	258
gene-M8Y62_10775	CP097651.1	2240847	2241524	+	678	309
gene-M8Y62_10780	CP097651.1	2241521	2242417	-	897	131
gene-M8Y62_10785	CP097651.1	2242525	2242968	+	444	481
gene-M8Y62_10790	CP097651.1	2243083	2243214	-	132	128
gene-M8Y62_10795	CP097651.1	2243259	2243390	-	132	169
gene-M8Y62_10800	CP097651.1	2243434	2243565	-	132	278
gene-M8Y62_10805	CP097651.1	2243610	2243694	-	85	112
gene-M8Y62_10810	CP097651.1	2243734	2243866	-	133	462
gene-M8Y62_10815	CP097651.1	2243910	2243994	-	85	284
gene-M8Y62_10820	CP097651.1	2244154	2244996	-	843	1528
gene-M8Y62_10825	CP097651.1	2245039	2245497	-	459	1042
gene-M8Y62_10830	CP097651.1	2245610	2246512	+	903	3020
gene-M8Y62_10835	CP097651.1	2246602	2247615	+	1014	1125
gene-M8Y62_10840	CP097651.1	2247813	2248715	+	903	4143
gene-M8Y62_10845	CP097651.1	2248837	2249244	-	408	13361
gene-M8Y62_10850	CP097651.1	2249667	2249798	-	132	2
gene-M8Y62_10855	CP097651.1	2249806	2250423	+	618	778
gene-M8Y62_10860	CP097651.1	2250571	2253246	-	2676	16640
gene-M8Y62_10865	CP097651.1	2253324	2253539	+	216	12
gene-M8Y62_10870	CP097651.1	2253723	2254370	+	648	192
gene-M8Y62_10875	CP097651.1	2255108	2256742	+	1635	3424
gene-M8Y62_10880	CP097651.1	2256828	2257748	+	921	658
